* description: Population SSPs data: use past data from 'Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SSPs data completed with Population UN_PopDiv data completed with Population MI data'. || Population SDPs data: use past data from 'Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SDPs data completed with Population UN_PopDiv data completed with Population MI data'. || Population SSP2EU data: use past data from 'Population Eurostat data completed with Population WDI data completed with Population UN_PopDiv data completed with Population MI data', then the growth rates from the Wolrld Bank's PEAP until 2026, and then the growth rates from 'Population SSP2EU data completed with Population UN_PopDiv data completed with Population MI data'. For European countries, just glue past with future.
* unit: million || million || million
* origin: calcOutput(type = "Population", aggregate = FALSE, file = "population.csv") (madrat 3.3.3 | mrdrivers 1.2.0)
* creation date: Mon Jun 12 15:18:09 2023
dummy,dummy,pop_SSP1,pop_SSP2,pop_SSP3,pop_SSP4,pop_SSP5,pop_SDP,pop_SDP_EI,pop_SDP_MC,pop_SDP_RC,pop_SSP2EU
y1973,GAB,0.635288,0.635288,0.635288,0.635288,0.635288,0.635288,0.635288,0.635288,0.635288,0.635288
y1973,GBR,56.194527,56.194527,56.194527,56.194527,56.194527,56.194527,56.194527,56.194527,56.194527,56.194527
y1973,GEO,4.2425,4.2425,4.2425,4.2425,4.2425,4.2425,4.2425,4.2425,4.2425,4.2425
y1973,GGY,0.053231,0.053231,0.053231,0.053231,0.053231,0.053231,0.053231,0.053231,0.053231,0.053231
y1973,GHA,9.637197,9.637197,9.637197,9.637197,9.637197,9.637197,9.637197,9.637197,9.637197,9.637197
y1973,GIB,0.027558,0.027558,0.027558,0.027558,0.027558,0.027558,0.027558,0.027558,0.027558,0.027558
y1973,GIN,4.445207,4.445207,4.445207,4.445207,4.445207,4.445207,4.445207,4.445207,4.445207,4.445207
y1973,GLP,0.321757,0.321757,0.321757,0.321757,0.321757,0.321757,0.321757,0.321757,0.321757,0.321757
y1973,GMB,0.577488,0.577488,0.577488,0.577488,0.577488,0.577488,0.577488,0.577488,0.577488,0.577488
y1973,GNB,0.603203,0.603203,0.603203,0.603203,0.603203,0.603203,0.603203,0.603203,0.603203,0.603203
y1973,GNQ,0.29805,0.29805,0.29805,0.29805,0.29805,0.29805,0.29805,0.29805,0.29805,0.29805
y1973,GRC,8.929086,8.929086,8.929086,8.929086,8.929086,8.929086,8.929086,8.929086,8.929086,8.929086
y1973,GRD,0.097886,0.097886,0.097886,0.097886,0.097886,0.097886,0.097886,0.097886,0.097886,0.097886
y1973,GRL,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049,0.049
y1973,GTM,5.858466,5.858466,5.858466,5.858466,5.858466,5.858466,5.858466,5.858466,5.858466,5.858466
y1973,GUF,0.050704,0.050704,0.050704,0.050704,0.050704,0.050704,0.050704,0.050704,0.050704,0.050704
y1973,GUM,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951,0.0951
y1973,GUY,0.729865,0.729865,0.729865,0.729865,0.729865,0.729865,0.729865,0.729865,0.729865,0.729865
y1973,HKG,4.2416,4.2416,4.2416,4.2416,4.2416,4.2416,4.2416,4.2416,4.2416,4.2416
y1973,HMD,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
y1973,HND,3.046715,3.046715,3.046715,3.046715,3.046715,3.046715,3.046715,3.046715,3.046715,3.046715
y1973,HRV,4.470161,4.470161,4.470161,4.470161,4.470161,4.470161,4.470161,4.470161,4.470161,4.470161
y1973,HTI,4.94071,4.94071,4.94071,4.94071,4.94071,4.94071,4.94071,4.94071,4.94071,4.94071
y1973,HUN,10.432055,10.432055,10.432055,10.432055,10.432055,10.432055,10.432055,10.432055,10.432055,10.432055
y1973,IDN,124.709058,124.709058,124.709058,124.709058,124.709058,124.709058,124.709058,124.709058,124.709058,124.709058
y1973,IMN,0.058325,0.058325,0.058325,0.058325,0.058325,0.058325,0.058325,0.058325,0.058325,0.058325
y1973,IND,596.107483,596.107483,596.107483,596.107483,596.107483,596.107483,596.107483,596.107483,596.107483,596.107483
y1973,IOT,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
y1973,IRL,3.08595,3.08595,3.08595,3.08595,3.08595,3.08595,3.08595,3.08595,3.08595,3.08595
y1973,IRN,30.981898,30.981898,30.981898,30.981898,30.981898,30.981898,30.981898,30.981898,30.981898,30.981898
y1973,IRQ,10.872139,10.872139,10.872139,10.872139,10.872139,10.872139,10.872139,10.872139,10.872139,10.872139
y1973,ISL,0.212317,0.212317,0.212317,0.212317,0.212317,0.212317,0.212317,0.212317,0.212317,0.212317
y1973,ISR,3.278,3.278,3.278,3.278,3.278,3.278,3.278,3.278,3.278,3.278
y1973,ITA,54.751406,54.751406,54.751406,54.751406,54.751406,54.751406,54.751406,54.751406,54.751406,54.751406
y1973,JAM,1.94532,1.94532,1.94532,1.94532,1.94532,1.94532,1.94532,1.94532,1.94532,1.94532
y1973,JEY,0.124465,0.124465,0.124465,0.124465,0.124465,0.124465,0.124465,0.124465,0.124465,0.124465
y1973,JOR,1.767414,1.767414,1.767414,1.767414,1.767414,1.767414,1.767414,1.767414,1.767414,1.767414
y1973,JPN,108.707,108.707,108.707,108.707,108.707,108.707,108.707,108.707,108.707,108.707
y1973,KAZ,12.789985,12.789985,12.789985,12.789985,12.789985,12.789985,12.789985,12.789985,12.789985,12.789985
y1973,KEN,12.760405,12.760405,12.760405,12.760405,12.760405,12.760405,12.760405,12.760405,12.760405,12.760405
y1973,KGZ,3.1538,3.1538,3.1538,3.1538,3.1538,3.1538,3.1538,3.1538,3.1538,3.1538
y1973,KHM,6.85236,6.85236,6.85236,6.85236,6.85236,6.85236,6.85236,6.85236,6.85236,6.85236
y1973,KIR,0.060598,0.060598,0.060598,0.060598,0.060598,0.060598,0.060598,0.060598,0.060598,0.060598
y1973,KNA,0.044242,0.044242,0.044242,0.044242,0.044242,0.044242,0.044242,0.044242,0.044242,0.044242
y1973,KOR,34.103149,34.103149,34.103149,34.103149,34.103149,34.103149,34.103149,34.103149,34.103149,34.103149
y1973,KWT,0.970527,0.970527,0.970527,0.970527,0.970527,0.970527,0.970527,0.970527,0.970527,0.970527
y1973,LAO,2.877561,2.877561,2.877561,2.877561,2.877561,2.877561,2.877561,2.877561,2.877561,2.877561
y1973,LBN,2.569841,2.569841,2.569841,2.569841,2.569841,2.569841,2.569841,2.569841,2.569841,2.569841
y1973,LBR,1.582697,1.582697,1.582697,1.582697,1.582697,1.582697,1.582697,1.582697,1.582697,1.582697
y1973,LBY,2.084256,2.084256,2.084256,2.084256,2.084256,2.084256,2.084256,2.084256,2.084256,2.084256
y1973,LCA,0.108114,0.108114,0.108114,0.108114,0.108114,0.108114,0.108114,0.108114,0.108114,0.108114
y1973,LIE,0.022251,0.022251,0.022251,0.022251,0.022251,0.022251,0.022251,0.022251,0.022251,0.022251
y1973,LKA,13.252033,13.252033,13.252033,13.252033,13.252033,13.252033,13.252033,13.252033,13.252033,13.252033
y1973,LSO,1.135631,1.135631,1.135631,1.135631,1.135631,1.135631,1.135631,1.135631,1.135631,1.135631
y1973,LTU,3.244438,3.244438,3.244438,3.244438,3.244438,3.244438,3.244438,3.244438,3.244438,3.244438
y1973,LUX,0.35045,0.35045,0.35045,0.35045,0.35045,0.35045,0.35045,0.35045,0.35045,0.35045
y1973,LVA,2.415819,2.415819,2.415819,2.415819,2.415819,2.415819,2.415819,2.415819,2.415819,2.415819
y1973,MAC,0.247838,0.247838,0.247838,0.247838,0.247838,0.247838,0.247838,0.247838,0.247838,0.247838
y1973,MAF,0.006278,0.006278,0.006278,0.006278,0.006278,0.006278,0.006278,0.006278,0.006278,0.006278
y1973,MAR,16.489452,16.489452,16.489452,16.489452,16.489452,16.489452,16.489452,16.489452,16.489452,16.489452
y1973,MCO,0.025102,0.025102,0.025102,0.025102,0.025102,0.025102,0.025102,0.025102,0.025102,0.025102
y1973,MDA,2.536068,2.536068,2.536068,2.536068,2.536068,2.536068,2.536068,2.536068,2.536068,2.536068
y1973,MDG,7.26856,7.26856,7.26856,7.26856,7.26856,7.26856,7.26856,7.26856,7.26856,7.26856
y1973,MDV,0.13494,0.13494,0.13494,0.13494,0.13494,0.13494,0.13494,0.13494,0.13494,0.13494
y1973,MEX,55.228203,55.228203,55.228203,55.228203,55.228203,55.228203,55.228203,55.228203,55.228203,55.228203
y1973,MHL,0.025522,0.025522,0.025522,0.025522,0.025522,0.025522,0.025522,0.025522,0.025522,0.025522
y1973,MKD,1.725228,1.725228,1.725228,1.725228,1.725228,1.725228,1.725228,1.725228,1.725228,1.725228
y1973,MLI,6.455257,6.455257,6.455257,6.455257,6.455257,6.455257,6.455257,6.455257,6.455257,6.455257
y1973,MLT,0.3022,0.3022,0.3022,0.3022,0.3022,0.3022,0.3022,0.3022,0.3022,0.3022
y1973,MMR,29.165356,29.165356,29.165356,29.165356,29.165356,29.165356,29.165356,29.165356,29.165356,29.165356
y1973,MNE,0.53022,0.53022,0.53022,0.53022,0.53022,0.53022,0.53022,0.53022,0.53022,0.53022
y1973,MNG,1.402309,1.402309,1.402309,1.402309,1.402309,1.402309,1.402309,1.402309,1.402309,1.402309
y1973,MNP,0.014094,0.014094,0.014094,0.014094,0.014094,0.014094,0.014094,0.014094,0.014094,0.014094
y1973,MOZ,9.123668,9.123668,9.123668,9.123668,9.123668,9.123668,9.123668,9.123668,9.123668,9.123668
y1973,MRT,1.227358,1.227358,1.227358,1.227358,1.227358,1.227358,1.227358,1.227358,1.227358,1.227358
y1973,MSR,0.0114755,0.0114755,0.0114755,0.0114755,0.0114755,0.0114755,0.0114755,0.0114755,0.0114755,0.0114755
y1973,MTQ,0.3274665,0.3274665,0.3274665,0.3274665,0.3274665,0.3274665,0.3274665,0.3274665,0.3274665,0.3274665
y1973,MUS,0.864819,0.864819,0.864819,0.864819,0.864819,0.864819,0.864819,0.864819,0.864819,0.864819
y1973,MWI,4.996239,4.996239,4.996239,4.996239,4.996239,4.996239,4.996239,4.996239,4.996239,4.996239
y1973,MYS,11.062664,11.062664,11.062664,11.062664,11.062664,11.062664,11.062664,11.062664,11.062664,11.062664
y1973,MYT,0.0391495,0.0391495,0.0391495,0.0391495,0.0391495,0.0391495,0.0391495,0.0391495,0.0391495,0.0391495
y1973,NAM,0.824918,0.824918,0.824918,0.824918,0.824918,0.824918,0.824918,0.824918,0.824918,0.824918
y1973,NCL,0.1285,0.1285,0.1285,0.1285,0.1285,0.1285,0.1285,0.1285,0.1285,0.1285
y1973,NER,5.059382,5.059382,5.059382,5.059382,5.059382,5.059382,5.059382,5.059382,5.059382,5.059382
y1973,NFK,0.0013416,0.0013416,0.0013416,0.0013416,0.0013416,0.0013416,0.0013416,0.0013416,0.0013416,0.0013416
y1973,NGA,59.605446,59.605446,59.605446,59.605446,59.605446,59.605446,59.605446,59.605446,59.605446,59.605446
y1973,NIC,2.682747,2.682747,2.682747,2.682747,2.682747,2.682747,2.682747,2.682747,2.682747,2.682747
y1973,NIU,0.004719,0.004719,0.004719,0.004719,0.004719,0.004719,0.004719,0.004719,0.004719,0.004719
y1973,NLD,13.439322,13.439322,13.439322,13.439322,13.439322,13.439322,13.439322,13.439322,13.439322,13.439322
y1973,NOR,3.960612,3.960612,3.960612,3.960612,3.960612,3.960612,3.960612,3.960612,3.960612,3.960612
y1973,NPL,13.335963,13.335963,13.335963,13.335963,13.335963,13.335963,13.335963,13.335963,13.335963,13.335963
y1973,NRU,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699,0.00699
y1973,NZL,2.9613,2.9613,2.9613,2.9613,2.9613,2.9613,2.9613,2.9613,2.9613,2.9613
y1973,OMN,0.728597,0.728597,0.728597,0.728597,0.728597,0.728597,0.728597,0.728597,0.728597,0.728597
y1973,PAK,64.285624,64.285624,64.285624,64.285624,64.285624,64.285624,64.285624,64.285624,64.285624,64.285624
y1973,PAN,1.64658,1.64658,1.64658,1.64658,1.64658,1.64658,1.64658,1.64658,1.64658,1.64658
y1973,PCN,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
y1973,PER,14.674785,14.674785,14.674785,14.674785,14.674785,14.674785,14.674785,14.674785,14.674785,14.674785
y1973,PHL,40.406234,40.406234,40.406234,40.406234,40.406234,40.406234,40.406234,40.406234,40.406234,40.406234
y1973,PLW,0.012541,0.012541,0.012541,0.012541,0.012541,0.012541,0.012541,0.012541,0.012541,0.012541
y1973,PNG,2.672144,2.672144,2.672144,2.672144,2.672144,2.672144,2.672144,2.672144,2.672144,2.672144
y1973,POL,33.3572,33.3572,33.3572,33.3572,33.3572,33.3572,33.3572,33.3572,33.3572,33.3572
y1973,PRI,2.878786,2.878786,2.878786,2.878786,2.878786,2.878786,2.878786,2.878786,2.878786,2.878786
y1973,PRK,16.128122,16.128122,16.128122,16.128122,16.128122,16.128122,16.128122,16.128122,16.128122,16.128122
y1973,PRT,8.6331,8.6331,8.6331,8.6331,8.6331,8.6331,8.6331,8.6331,8.6331,8.6331
y1973,PRY,2.58316,2.58316,2.58316,2.58316,2.58316,2.58316,2.58316,2.58316,2.58316,2.58316
y1973,PSE,1.978248,1.978248,1.978248,1.978248,1.978248,1.978248,1.978248,1.978248,1.978248,1.978248
y1973,PYF,0.130883,0.130883,0.130883,0.130883,0.130883,0.130883,0.130883,0.130883,0.130883,0.130883
y1973,QAT,0.163734,0.163734,0.163734,0.163734,0.163734,0.163734,0.163734,0.163734,0.163734,0.163734
y1973,REU,0.5004985,0.5004985,0.5004985,0.5004985,0.5004985,0.5004985,0.5004985,0.5004985,0.5004985,0.5004985
y1973,ROU,20.835681,20.835681,20.835681,20.835681,20.835681,20.835681,20.835681,20.835681,20.835681,20.835681
y1973,RUS,132.669,132.669,132.669,132.669,132.669,132.669,132.669,132.669,132.669,132.669
y1973,RWA,4.259484,4.259484,4.259484,4.259484,4.259484,4.259484,4.259484,4.259484,4.259484,4.259484
y1973,SAU,7.088758,7.088758,7.088758,7.088758,7.088758,7.088758,7.088758,7.088758,7.088758,7.088758
y1973,SDN,12.469591,12.469591,12.469591,12.469591,12.469591,12.469591,12.469591,12.469591,12.469591,12.469591
y1973,SEN,4.772039,4.772039,4.772039,4.772039,4.772039,4.772039,4.772039,4.772039,4.772039,4.772039
y1973,SGP,2.193,2.193,2.193,2.193,2.193,2.193,2.193,2.193,2.193,2.193
y1973,SGS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05
y1973,SHN,0.0060015,0.0060015,0.0060015,0.0060015,0.0060015,0.0060015,0.0060015,0.0060015,0.0060015,0.0060015
y1973,SJM,0.0020794,0.0020794,0.0020794,0.0020794,0.0020794,0.0020794,0.0020794,0.0020794,0.0020794,0.0020794
y1973,SLB,0.186816,0.186816,0.186816,0.186816,0.186816,0.186816,0.186816,0.186816,0.186816,0.186816
y1973,SLE,2.942333,2.942333,2.942333,2.942333,2.942333,2.942333,2.942333,2.942333,2.942333,2.942333
y1973,SLV,3.890639,3.890639,3.890639,3.890639,3.890639,3.890639,3.890639,3.890639,3.890639,3.890639
y1973,SMR,0.01901,0.01901,0.01901,0.01901,0.01901,0.01901,0.01901,0.01901,0.01901,0.01901
y1973,SOM,4.022336,4.022336,4.022336,4.022336,4.022336,4.022336,4.022336,4.022336,4.022336,4.022336
y1973,SPM,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275,0.0058275
y1973,SRB,8.399,8.399,8.399,8.399,8.399,8.399,8.399,8.399,8.399,8.399
y1973,SSD,3.542465,3.542465,3.542465,3.542465,3.542465,3.542465,3.542465,3.542465,3.542465,3.542465
y1973,STP,0.082472,0.082472,0.082472,0.082472,0.082472,0.082472,0.082472,0.082472,0.082472,0.082472
y1973,SUR,0.396331,0.396331,0.396331,0.396331,0.396331,0.396331,0.396331,0.396331,0.396331,0.396331
y1973,SVK,4.641445,4.641445,4.641445,4.641445,4.641445,4.641445,4.641445,4.641445,4.641445,4.641445
y1973,SVN,1.766697,1.766697,1.766697,1.766697,1.766697,1.766697,1.766697,1.766697,1.766697,1.766697
y1973,SWE,8.136312,8.136312,8.136312,8.136312,8.136312,8.136312,8.136312,8.136312,8.136312,8.136312
y1973,SWZ,0.480668,0.480668,0.480668,0.480668,0.480668,0.480668,0.480668,0.480668,0.480668,0.480668
y1973,SXM,0.00775,0.00775,0.00775,0.00775,0.00775,0.00775,0.00775,0.00775,0.00775,0.00775
y1973,SYC,0.056892,0.056892,0.056892,0.056892,0.056892,0.056892,0.056892,0.056892,0.056892,0.056892
y1973,SYR,7.003114,7.003114,7.003114,7.003114,7.003114,7.003114,7.003114,7.003114,7.003114,7.003114
y1973,TCA,0.006068,0.006068,0.006068,0.006068,0.006068,0.006068,0.006068,0.006068,0.006068,0.006068
y1973,TCD,3.912905,3.912905,3.912905,3.912905,3.912905,3.912905,3.912905,3.912905,3.912905,3.912905
y1973,TGO,2.390909,2.390909,2.390909,2.390909,2.390909,2.390909,2.390909,2.390909,2.390909,2.390909
y1973,THA,38.87306,38.87306,38.87306,38.87306,38.87306,38.87306,38.87306,38.87306,38.87306,38.87306
y1973,TJK,3.277487,3.277487,3.277487,3.277487,3.277487,3.277487,3.277487,3.277487,3.277487,3.277487
y1973,TKL,0.0016245,0.0016245,0.0016245,0.0016245,0.0016245,0.0016245,0.0016245,0.0016245,0.0016245,0.0016245
y1973,TKM,2.393323,2.393323,2.393323,2.393323,2.393323,2.393323,2.393323,2.393323,2.393323,2.393323
y1973,TLS,0.584035,0.584035,0.584035,0.584035,0.584035,0.584035,0.584035,0.584035,0.584035,0.584035
y1973,TON,0.090611,0.090611,0.090611,0.090611,0.090611,0.090611,0.090611,0.090611,0.090611,0.090611
y1973,TTO,1.026563,1.026563,1.026563,1.026563,1.026563,1.026563,1.026563,1.026563,1.026563,1.026563
y1973,TUN,5.46365,5.46365,5.46365,5.46365,5.46365,5.46365,5.46365,5.46365,5.46365,5.46365
y1973,TUR,38.028236,38.028236,38.028236,38.028236,38.028236,38.028236,38.028236,38.028236,38.028236,38.028236
y1973,TUV,0.005934,0.005934,0.005934,0.005934,0.005934,0.005934,0.005934,0.005934,0.005934,0.005934
y1973,TWN,15.9338175,15.9338175,15.9338175,15.9338175,15.9338175,15.9338175,15.9338175,15.9338175,15.9338175,15.9338175
y1973,TZA,15.123504,15.123504,15.123504,15.123504,15.123504,15.123504,15.123504,15.123504,15.123504,15.123504
y1973,UGA,11.146099,11.146099,11.146099,11.146099,11.146099,11.146099,11.146099,11.146099,11.146099,11.146099
y1973,UKR,48.301548,48.301548,48.301548,48.301548,48.301548,48.301548,48.301548,48.301548,48.301548,48.301548
y1973,UMI,0.0001688,0.0001688,0.0001688,0.0001688,0.0001688,0.0001688,0.0001688,0.0001688,0.0001688,0.0001688
y1973,URY,2.836825,2.836825,2.836825,2.836825,2.836825,2.836825,2.836825,2.836825,2.836825,2.836825
y1973,USA,211.909,211.909,211.909,211.909,211.909,211.909,211.909,211.909,211.909,211.909
y1973,UZB,13.107928,13.107928,13.107928,13.107928,13.107928,13.107928,13.107928,13.107928,13.107928,13.107928
y1973,VAT,0.0006966,0.0006966,0.0006966,0.0006966,0.0006966,0.0006966,0.0006966,0.0006966,0.0006966,0.0006966
y1973,VCT,0.101924,0.101924,0.101924,0.101924,0.101924,0.101924,0.101924,0.101924,0.101924,0.101924
y1973,VEN,12.424804,12.424804,12.424804,12.424804,12.424804,12.424804,12.424804,12.424804,12.424804,12.424804
y1973,VGB,0.010018,0.010018,0.010018,0.010018,0.010018,0.010018,0.010018,0.010018,0.010018,0.010018
y1973,VIR,0.084121,0.084121,0.084121,0.084121,0.084121,0.084121,0.084121,0.084121,0.084121,0.084121
y1973,VNM,44.891281,44.891281,44.891281,44.891281,44.891281,44.891281,44.891281,44.891281,44.891281,44.891281
y1973,VUT,0.095687,0.095687,0.095687,0.095687,0.095687,0.095687,0.095687,0.095687,0.095687,0.095687
y1973,WLF,0.0096095,0.0096095,0.0096095,0.0096095,0.0096095,0.0096095,0.0096095,0.0096095,0.0096095,0.0096095
y1973,WSM,0.149587,0.149587,0.149587,0.149587,0.149587,0.149587,0.149587,0.149587,0.149587,0.149587
y1973,YEM,7.417736,7.417736,7.417736,7.417736,7.417736,7.417736,7.417736,7.417736,7.417736,7.417736
y1973,ZAF,24.382513,24.382513,24.382513,24.382513,24.382513,24.382513,24.382513,24.382513,24.382513,24.382513
y1973,ZMB,4.653289,4.653289,4.653289,4.653289,4.653289,4.653289,4.653289,4.653289,4.653289,4.653289
y1973,ZWE,5.712712,5.712712,5.712712,5.712712,5.712712,5.712712,5.712712,5.712712,5.712712,5.712712
y1974,ABW,0.060028,0.060028,0.060028,0.060028,0.060028,0.060028,0.060028,0.060028,0.060028,0.060028
y1974,AFG,11.869879,11.869879,11.869879,11.869879,11.869879,11.869879,11.869879,11.869879,11.869879,11.869879
y1974,AGO,6.802494,6.802494,6.802494,6.802494,6.802494,6.802494,6.802494,6.802494,6.802494,6.802494
y1974,AIA,0.006429,0.006429,0.006429,0.006429,0.006429,0.006429,0.006429,0.006429,0.006429,0.006429
y1974,ALA,0.0219052,0.0219052,0.0219052,0.0219052,0.0219052,0.0219052,0.0219052,0.0219052,0.0219052,0.0219052
y1974,ALB,2.350124,2.350124,2.350124,2.350124,2.350124,2.350124,2.350124,2.350124,2.350124,2.350124
y1974,AND,0.026003,0.026003,0.026003,0.026003,0.026003,0.026003,0.026003,0.026003,0.026003,0.026003
y1974,ARE,0.491955,0.491955,0.491955,0.491955,0.491955,0.491955,0.491955,0.491955,0.491955,0.491955
y1974,ARG,25.449754,25.449754,25.449754,25.449754,25.449754,25.449754,25.449754,25.449754,25.449754,25.449754
y1974,ARM,2.767646,2.767646,2.767646,2.767646,2.767646,2.767646,2.767646,2.767646,2.767646,2.767646
y1974,ASM,0.029012,0.029012,0.029012,0.029012,0.029012,0.029012,0.029012,0.029012,0.029012,0.029012
y1974,ATA,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
y1974,ATF,8.7e-05,8.7e-05,8.7e-05,8.7e-05,8.7e-05,8.7e-05,8.7e-05,8.7e-05,8.7e-05,8.7e-05
y1974,ATG,0.064218,0.064218,0.064218,0.064218,0.064218,0.064218,0.064218,0.064218,0.064218,0.064218
y1974,AUS,13.723,13.723,13.723,13.723,13.723,13.723,13.723,13.723,13.723,13.723
y1974,AUT,7.599038,7.599038,7.599038,7.599038,7.599038,7.599038,7.599038,7.599038,7.599038,7.599038
y1974,AZE,5.5941,5.5941,5.5941,5.5941,5.5941,5.5941,5.5941,5.5941,5.5941,5.5941
y1974,BDI,3.660032,3.660032,3.660032,3.660032,3.660032,3.660032,3.660032,3.660032,3.660032,3.660032
y1974,BEL,9.772419,9.772419,9.772419,9.772419,9.772419,9.772419,9.772419,9.772419,9.772419,9.772419
y1974,BEN,3.301276,3.301276,3.301276,3.301276,3.301276,3.301276,3.301276,3.301276,3.301276,3.301276
y1974,BES,0.01048,0.01048,0.01048,0.01048,0.01048,0.01048,0.01048,0.01048,0.01048,0.01048
y1974,BFA,6.018141,6.018141,6.018141,6.018141,6.018141,6.018141,6.018141,6.018141,6.018141,6.018141
y1974,BGD,72.947807,72.947807,72.947807,72.947807,72.947807,72.947807,72.947807,72.947807,72.947807,72.947807
y1974,BGR,8.678745,8.678745,8.678745,8.678745,8.678745,8.678745,8.678745,8.678745,8.678745,8.678745
y1974,BHR,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627,0.270627
y1974,BHS,0.197767,0.197767,0.197767,0.197767,0.197767,0.197767,0.197767,0.197767,0.197767,0.197767
y1974,BIH,3.983063,3.983063,3.983063,3.983063,3.983063,3.983063,3.983063,3.983063,3.983063,3.983063
y1974,BLM,0.0025195,0.0025195,0.0025195,0.0025195,0.0025195,0.0025195,0.0025195,0.0025195,0.0025195,0.0025195
y1974,BLR,9.317584,9.317584,9.317584,9.317584,9.317584,9.317584,9.317584,9.317584,9.317584,9.317584
y1974,BLZ,0.12862,0.12862,0.12862,0.12862,0.12862,0.12862,0.12862,0.12862,0.12862,0.12862
y1974,BMU,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534,0.0534
y1974,BOL,5.013765,5.013765,5.013765,5.013765,5.013765,5.013765,5.013765,5.013765,5.013765,5.013765
y1974,BRA,106.167372,106.167372,106.167372,106.167372,106.167372,106.167372,106.167372,106.167372,106.167372,106.167372
y1974,BRB,0.245851,0.245851,0.245851,0.245851,0.245851,0.245851,0.245851,0.245851,0.245851,0.245851
y1974,BRN,0.154314,0.154314,0.154314,0.154314,0.154314,0.154314,0.154314,0.154314,0.154314,0.154314
y1974,BTN,0.340842,0.340842,0.340842,0.340842,0.340842,0.340842,0.340842,0.340842,0.340842,0.340842
y1974,BVT,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
y1974,BWA,0.691569,0.691569,0.691569,0.691569,0.691569,0.691569,0.691569,0.691569,0.691569,0.691569
y1974,CAF,2.239305,2.239305,2.239305,2.239305,2.239305,2.239305,2.239305,2.239305,2.239305,2.239305
y1974,CAN,22.807969,22.807969,22.807969,22.807969,22.807969,22.807969,22.807969,22.807969,22.807969,22.807969
y1974,CCK,0.0010126,0.0010126,0.0010126,0.0010126,0.0010126,0.0010126,0.0010126,0.0010126,0.0010126,0.0010126
y1974,CHE,6.341405,6.341405,6.341405,6.341405,6.341405,6.341405,6.341405,6.341405,6.341405,6.341405
y1974,CHL,10.472743,10.472743,10.472743,10.472743,10.472743,10.472743,10.472743,10.472743,10.472743,10.472743
y1974,CHN,900.35,900.35,900.35,900.35,900.35,900.35,900.35,900.35,900.35,900.35
y1974,CIV,6.548923,6.548923,6.548923,6.548923,6.548923,6.548923,6.548923,6.548923,6.548923,6.548923
y1974,CMR,7.194697,7.194697,7.194697,7.194697,7.194697,7.194697,7.194697,7.194697,7.194697,7.194697
y1974,COD,22.448415,22.448415,22.448415,22.448415,22.448415,22.448415,22.448415,22.448415,22.448415,22.448415
y1974,COG,1.58028,1.58028,1.58028,1.58028,1.58028,1.58028,1.58028,1.58028,1.58028,1.58028
y1974,COK,0.019535,0.019535,0.019535,0.019535,0.019535,0.019535,0.019535,0.019535,0.019535,0.019535
y1974,COL,22.897871,22.897871,22.897871,22.897871,22.897871,22.897871,22.897871,22.897871,22.897871,22.897871
y1974,COM,0.271719,0.271719,0.271719,0.271719,0.271719,0.271719,0.271719,0.271719,0.271719,0.271719
y1974,CPV,0.301682,0.301682,0.301682,0.301682,0.301682,0.301682,0.301682,0.301682,0.301682,0.301682
