Time,Region,value
2086,IND,0.624371
2086,JPN,2.300447
2086,USA,18.417463
2087,LAM,9.02668899999999
2087,OAS,6.992044
2087,SSA,2.381368
2087,EUR,29.373105
2087,NEU,2.028959
2087,MEA,2.60656
2087,REF,1.522437
2087,CAZ,4.059167
2087,CHA,0.935958
2087,IND,0.624371
2087,JPN,2.300447
2087,USA,18.417463
2088,LAM,9.02668899999999
2088,OAS,6.992044
2088,SSA,2.381368
2088,EUR,29.373105
2088,NEU,2.028959
2088,MEA,2.60656
2088,REF,1.522437
2088,CAZ,4.059167
2088,CHA,0.935958
2088,IND,0.624371
2088,JPN,2.300447
2088,USA,18.417463
2089,LAM,9.02668899999999
2089,OAS,6.992044
2089,SSA,2.381368
2089,EUR,29.373105
2089,NEU,2.028959
2089,MEA,2.60656
2089,REF,1.522437
2089,CAZ,4.059167
2089,CHA,0.935958
2089,IND,0.624371
2089,JPN,2.300447
2089,USA,18.417463
2090,LAM,9.02668899999999
2090,OAS,6.992044
2090,SSA,2.381368
2090,EUR,29.373105
2090,NEU,2.028959
2090,MEA,2.60656
2090,REF,1.522437
2090,CAZ,4.059167
2090,CHA,0.935958
2090,IND,0.624371
2090,JPN,2.300447
2090,USA,18.417463
2091,LAM,9.02668899999999
2091,OAS,6.992044
2091,SSA,2.381368
2091,EUR,29.373105
2091,NEU,2.028959
2091,MEA,2.60656
2091,REF,1.522437
2091,CAZ,4.059167
2091,CHA,0.935958
2091,IND,0.624371
2091,JPN,2.300447
2091,USA,18.417463
2092,LAM,9.02668899999999
2092,OAS,6.992044
2092,SSA,2.381368
2092,EUR,29.373105
2092,NEU,2.028959
2092,MEA,2.60656
2092,REF,1.522437
2092,CAZ,4.059167
2092,CHA,0.935958
2092,IND,0.624371
2092,JPN,2.300447
2092,USA,18.417463
2093,LAM,9.02668899999999
2093,OAS,6.992044
2093,SSA,2.381368
2093,EUR,29.373105
2093,NEU,2.028959
2093,MEA,2.60656
2093,REF,1.522437
2093,CAZ,4.059167
2093,CHA,0.935958
2093,IND,0.624371
2093,JPN,2.300447
2093,USA,18.417463
2094,LAM,9.02668899999999
2094,OAS,6.992044
2094,SSA,2.381368
2094,EUR,29.373105
2094,NEU,2.028959
2094,MEA,2.60656
2094,REF,1.522437
2094,CAZ,4.059167
2094,CHA,0.935958
2094,IND,0.624371
2094,JPN,2.300447
2094,USA,18.417463
2095,LAM,9.02668899999999
2095,OAS,6.992044
2095,SSA,2.381368
2095,EUR,29.373105
2095,NEU,2.028959
2095,MEA,2.60656
2095,REF,1.522437
2095,CAZ,4.059167
2095,CHA,0.935958
2095,IND,0.624371
2095,JPN,2.300447
2095,USA,18.417463
2096,LAM,9.02668899999999
2096,OAS,6.992044
2096,SSA,2.381368
2096,EUR,29.373105
2096,NEU,2.028959
2096,MEA,2.60656
2096,REF,1.522437
2096,CAZ,4.059167
2096,CHA,0.935958
2096,IND,0.624371
2096,JPN,2.300447
2096,USA,18.417463
2097,LAM,9.02668899999999
2097,OAS,6.992044
2097,SSA,2.381368
2097,EUR,29.373105
2097,NEU,2.028959
2097,MEA,2.60656
2097,REF,1.522437
2097,CAZ,4.059167
2097,CHA,0.935958
2097,IND,0.624371
2097,JPN,2.300447
2097,USA,18.417463
2098,LAM,9.02668899999999
2098,OAS,6.992044
2098,SSA,2.381368
2098,EUR,29.373105
2098,NEU,2.028959
2098,MEA,2.60656
2098,REF,1.522437
2098,CAZ,4.059167
2098,CHA,0.935958
2098,IND,0.624371
2098,JPN,2.300447
2098,USA,18.417463
2099,LAM,9.02668899999999
2099,OAS,6.992044
2099,SSA,2.381368
2099,EUR,29.373105
2099,NEU,2.028959
2099,MEA,2.60656
2099,REF,1.522437
2099,CAZ,4.059167
2099,CHA,0.935958
2099,IND,0.624371
2099,JPN,2.300447
2099,USA,18.417463
2100,LAM,9.02668899999999
2100,OAS,6.992044
2100,SSA,2.381368
2100,EUR,29.373105
2100,NEU,2.028959
2100,MEA,2.60656
2100,REF,1.522437
2100,CAZ,4.059167
2100,CHA,0.935958
2100,IND,0.624371
2100,JPN,2.300447
2100,USA,18.417463
